linkTarget,impressions,hits,CTR
ornithischia,3127,40,0.012791813239526703
oroonoko,212,0,0.0
osaka,2124,30,0.014124293785310734
osama_bin_laden,1226,73,0.05954323001631321
osiris,180,12,0.06666666666666667
oslo,14685,27,0.0018386108273748722
osmium,2251,12,0.0053309640159928924
osprey,391,12,0.030690537084398978
osteomalacia,156,4,0.02564102564102564
ostrich,2724,51,0.018722466960352423
oswald_of_northumbria,50,1,0.02
ottawa,6349,43,0.006772720113403686
otter,1399,14,0.010007147962830594
otto_von_bismarck,2939,19,0.006464783940115686
ottoman_empire,26850,236,0.008789571694599627
ouagadougou,3774,7,0.0018547959724430313
outer_hebrides,1620,14,0.008641975308641974
overseas_railroad,21,0,0.0
oviraptor,914,16,0.0175054704595186
owl,8735,114,0.013050944476244991
oxbow_lake,390,14,0.035897435897435895
oxford,4151,106,0.025536015417971573
oxygen,30980,606,0.019561007101355714
oxyrhynchus,237,2,0.008438818565400843
ozone,3712,89,0.023976293103448277
ozone_depletion,1378,43,0.031204644412191583
pablo_picasso,2725,61,0.02238532110091743
pac-man,624,88,0.14102564102564102
pachycephalosaurus,48,4,0.08333333333333333
pacific_ocean,43319,1114,0.025716198434866916
painting,6069,220,0.036249794035261164
pakistan,33071,210,0.006349974297723081
palace_of_westminster,13253,73,0.0055081868256243866
palau,15045,12,0.0007976071784646061
palazzo_pitti,20,0,0.0
paleocene,3854,33,0.008562532433834976
paleontology,8679,181,0.02085493720474709
palestinian_territories,2344,17,0.007252559726962458
pali_canon,474,7,0.014767932489451477
palladian_architecture,148,5,0.033783783783783786
palladium,3044,20,0.006570302233902759
palm_oil,5195,49,0.009432146294513956
palmyra_atoll,12725,5,0.0003929273084479371
pan_am_flight_103,334,6,0.017964071856287425
panama,23133,79,0.0034150347987723165
panama_canal,7141,78,0.01092283993838398
pandanus,0,0,
papal_conclave,70,3,0.04285714285714286
paprika,1246,12,0.009630818619582664
papua_new_guinea,9209,56,0.006081007709849061
paraguay,6408,45,0.007022471910112359
parasaurolophus,0,0,
paris,42085,499,0.011856956160152074
park,1018,42,0.0412573673870334
parliament_of_canada,1973,40,0.02027369488089204
parliament_of_malaysia,226,31,0.13716814159292035
parliament_of_the_united_kingdom,12180,110,0.0090311986863711
parliamentary_system,15708,82,0.0052202699261522795
parrot,2411,154,0.06387391124014932
parsley,469,8,0.017057569296375266
parsnip,243,9,0.037037037037037035
parthenon,3250,79,0.024307692307692308
pashtun_people,173,9,0.05202312138728324
passenger_pigeon,1742,20,0.011481056257175661
pat_cash,43,0,0.0
patna,181,0,0.0
paul_cézanne,548,14,0.025547445255474453
paul_dirac,2406,25,0.010390689941812137
paul_kane,78,0,0.0
paul_mccartney,1208,102,0.08443708609271523
paul_of_tarsus,3736,23,0.006156316916488222
pea,6557,185,0.028214122312032942
peace,14280,32,0.002240896358543417
peaceful_coexistence,126,0,0.0
peafowl,27,2,0.07407407407407407
peak_district,5274,10,0.0018960940462646946
peanut,3531,205,0.05805720758991787
pearl,1312,16,0.012195121951219513
pedagogy,325,8,0.024615384615384615
pedro_del_valle,0,0,
pelagic_zone,969,14,0.014447884416924664
pellagra,821,3,0.0036540803897685747
pelycosaur,3245,18,0.005546995377503852
pelé,1746,12,0.006872852233676976
penda_of_mercia,112,7,0.0625
penguin,3905,170,0.04353393085787452
pennine_way,16,0,0.0
pennsylvania_railroad,337,22,0.06528189910979229
pentateuch,501,30,0.059880239520958084
people's_republic_of_china,63228,815,0.012889858923261846
peregrine_falcon,141,13,0.09219858156028368
perfect_number,48,15,0.3125
pericles,2248,12,0.005338078291814947
periodic_table,8121,1471,0.18113532816155645
periodic_table_(large_version),1466,10,0.0068212824010914054
perl,2549,38,0.01490780698313064
permian,6086,58,0.009530069010844562
pernicious_anemia,126,6,0.047619047619047616
persian_empire,15124,155,0.010248611478444856
persian_gulf,5888,128,0.021739130434782608
persian_literature,428,1,0.002336448598130841
"perth,_western_australia",2134,33,0.015463917525773196
peru,29163,206,0.007063745156533964
pete_sampras,529,21,0.03969754253308128
peter_grimes,14,4,0.2857142857142857
peter_i_of_russia,2655,23,0.008662900188323917
peter_paul_rubens,1389,8,0.005759539236861051
peterborough_chronicle,53,0,0.0
petroleum,45097,405,0.00898064172783112
phase_(matter),11071,89,0.008039020865323819
pheidippides,23,5,0.21739130434782608
philadelphia,15718,42,0.002672095686474106
philately,63,0,0.0
philip_ii_of_spain,2051,20,0.009751340809361287
philippines,36103,178,0.004930338199041631
philosophiae_naturalis_principia_mathematica,2879,11,0.0038207711010767626
philosophy,29871,638,0.021358508252150916
philosophy_of_mind,3413,59,0.017286844418400234
phishing,174,15,0.08620689655172414
phoenix_(spacecraft),1331,27,0.0202854996243426
phoenix_zoo,12,1,0.08333333333333333
phonograph_cylinder,126,2,0.015873015873015872
phosphorus,10233,76,0.007426952017981042
phosphorus_tribromide,461,8,0.01735357917570499
phosphorus_trichloride,75,7,0.09333333333333334
photography,4857,99,0.02038295243977764
photon,7050,76,0.01078014184397163
photosynthesis,16829,421,0.025016340840216294
photosynthetic_reaction_centre,369,6,0.016260162601626018
physical_paradox,156,1,0.00641025641025641
physical_science,2212,165,0.07459312839059674
physics,23466,1040,0.04431944089320719
pi,6115,20,0.003270645952575634
piano,4323,169,0.03909322229932917
piccadilly_circus,1581,23,0.01454775458570525
picts,4969,10,0.002012477359629704
pig,6337,67,0.01057282625848193
pigeon,1922,20,0.01040582726326743
pigment,4458,55,0.012337371018393899
pikachu,134,8,0.05970149253731343
pink_pigeon,189,9,0.047619047619047616
pinworm,14,0,0.0
pitcairn_islands,2380,4,0.0016806722689075631
plains_zebra,111,25,0.22522522522522523
planet,16864,595,0.03528225806451613
planetary_habitability,597,18,0.03015075376884422
planetary_nebula,1861,23,0.012358946802794197
plant,28483,1671,0.05866657304356985
plasma_(physics),9945,88,0.008848667672197084
plate_tectonics,18738,190,0.010139822819938095
platinum,3985,43,0.010790464240903387
plato,11949,126,0.01054481546572935
platypus,4013,101,0.02516820333914777
playing_card,731,34,0.046511627906976744
pleiades_(star_cluster),421,7,0.0166270783847981
plesiosaur,1381,19,0.013758146270818247
pliocene,728,6,0.008241758241758242
plover,61,3,0.04918032786885246
plum,2042,59,0.02889324191968658
pluto,7812,149,0.019073220686123913
plutonium,3998,125,0.031265632816408206
plymouth,18684,54,0.002890173410404624
pneumonia,2868,84,0.029288702928870293
pochard,30,0,0.0
podcasting,870,23,0.026436781609195402
poetry,12697,290,0.022840040954556193
poetry_of_the_united_states,13417,65,0.004844600134158158
poison_gas_in_world_war_i,718,37,0.05153203342618384
pokémon_trading_card_game,151,12,0.07947019867549669
poland,54117,257,0.004748969824639208
polar_coordinate_system,210,2,0.009523809523809525
polar_ice_cap,1657,17,0.010259505129752565
police,2117,61,0.028814359943316013
police_state,1385,29,0.020938628158844765
polish-lithuanian_commonwealth,2524,17,0.006735340729001585
polish-muscovite_war_(1605–1618),66,4,0.06060606060606061
polish-soviet_war,1457,16,0.01098146877144818
political_economy,2435,54,0.02217659137577002
political_integration_of_india,24,5,0.20833333333333334
political_philosophy,2528,85,0.033623417721518986
political_science,5868,81,0.013803680981595092
politics,14290,215,0.015045486354093772
politics_of_the_united_kingdom,171,12,0.07017543859649122
pollinator,2493,35,0.014039310068190935
pollinator_decline,759,9,0.011857707509881422
pollution,14806,160,0.01080642982574632
polonium,2759,31,0.011235955056179775
polymerase_chain_reaction,1260,28,0.022222222222222223
pompeii,2538,43,0.0169424743892829
pond,2819,41,0.014544164597374955
pong,974,26,0.026694045174537988
pontiac's_rebellion,219,4,0.0182648401826484
pony,290,37,0.12758620689655173
poor_law,675,2,0.002962962962962963
pope,15674,173,0.011037386755135895
pope_benedict_xvi,1780,62,0.0348314606741573
pope_john_paul_ii,2950,87,0.029491525423728814
pope_pius_xii,1081,20,0.018501387604070305
popular_culture,4562,298,0.06532222709338009
popular_culture_studies,35,2,0.05714285714285714
population_history_of_american_indigenous_peoples,71,1,0.014084507042253521
porgy_and_bess,347,6,0.01729106628242075
port_louis,3695,10,0.0027063599458728013
porto-novo,5376,5,0.0009300595238095238
portsmouth,7910,31,0.0039190897597977245
portugal,63591,278,0.0043716878174584455
portuguese_communist_party,0,0,
portuguese_language,26024,92,0.003535198278512143
post-glacial_rebound,373,6,0.0160857908847185
postage_stamp,2035,46,0.022604422604422605
potassium,9019,151,0.016742432642199802
potassium_iodide,394,12,0.030456852791878174
potassium_nitrate,1119,24,0.021447721179624665
potato,21147,238,0.011254551473022179
pottery,8125,54,0.006646153846153846
poultry,2606,61,0.02340752110514198
pound_sterling,15743,45,0.0028584132630375403
poverty,10946,126,0.011511054266398684
prague,11042,46,0.004165911972468755
praia,5378,0,0.0
praseodymium,1796,15,0.008351893095768375
pre-raphaelite_brotherhood,253,2,0.007905138339920948
precambrian,5601,50,0.008926977325477594
president_of_the_united_states,24970,1012,0.04052863436123348
pretoria,5385,12,0.0022284122562674096
pride_and_prejudice,272,32,0.11764705882352941
prime_minister_of_the_united_kingdom,13943,195,0.013985512443520046
prime_number,1515,53,0.03498349834983498
primula,26,0,0.0
princeton_university,1959,53,0.027054619703930576
principality,7909,13,0.0016436970539891263
printmaking,2690,29,0.010780669144981412
prion,6455,21,0.0032532920216886137
privy_council_of_the_united_kingdom,1846,12,0.0065005417118093175
probability_theory,1272,24,0.018867924528301886
programming_language,2766,215,0.0777295733911786
project_vanguard,165,11,0.06666666666666667
promethium,2152,11,0.005111524163568773
propaganda,9784,115,0.011753883892068684
property,16492,62,0.0037593984962406013
prospecting,196,6,0.030612244897959183
prostate_cancer,1105,29,0.026244343891402715
protactinium,2049,6,0.0029282576866764276
protein,14751,565,0.0383024879669175
protoceratops,917,9,0.009814612868047983
proton,10434,64,0.006133793367835921
proxima_centauri,437,15,0.034324942791762014
prr_gg1,164,7,0.042682926829268296
psr_b1620-26c,167,7,0.041916167664670656
psychology,12234,332,0.02713748569560242
pterosaur,1714,21,0.012252042007001166
ptolemy,14250,52,0.003649122807017544
publishing,17547,59,0.0033623981307345984
puerto_rico,25431,111,0.004364751681019229
puffin,83,3,0.03614457831325301
pumpkin,1438,35,0.024339360222531293
punctuated_equilibrium,1212,10,0.00825082508250825
pupil,2066,31,0.015004840271055178
pyongyang,1838,18,0.009793253536452665
pyotr_ilyich_tchaikovsky,1793,13,0.007250418293363078
pyramid,1565,80,0.051118210862619806
pyrite,1770,11,0.0062146892655367235
pythagoras,1786,46,0.025755879059350503
pythagorean_theorem,1466,64,0.04365620736698499
python_(programming_language),2064,16,0.007751937984496124
póvoa_de_varzim,200,1,0.005
qatar,20161,38,0.0018848271415108377
qin_dynasty,2689,46,0.017106731126812942
qin_shi_huang,347,13,0.037463976945244955
qing_dynasty,4711,49,0.010401188707280832
quantity,1499,22,0.01467645096731154
quantum_chemistry,2632,25,0.009498480243161094
quantum_computer,3330,44,0.013213213213213212
quantum_mechanics,12966,246,0.01897269782508098
quark,2570,40,0.01556420233463035
quartz,2905,59,0.020309810671256454
quatermass_and_the_pit,10,0,0.0
queen_(band),11295,44,0.0038955289951305887
quetzalcoatl,189,11,0.0582010582010582
quito,1606,10,0.0062266500622665
qur'an,6485,47,0.0072474942174248266
rabat,5808,10,0.001721763085399449
rabbit,1931,59,0.030554117037804248
rabies,1641,54,0.03290676416819013
rabindranath_tagore,3534,8,0.0022637238256932655
race,8970,123,0.0137123745819398
radar,5407,70,0.012946180876641391
radio,12571,395,0.031421525733831834
radio_frequency,1052,51,0.04847908745247148
radio_telescope,1838,34,0.018498367791077257
radish,1597,23,0.014402003757044458
radium,2714,26,0.009579955784819455
radon,3444,28,0.008130081300813009
ragtime,1059,33,0.031161473087818695
rail_transport,2853,101,0.035401331931300385
rail_transport_in_india,34,0,0.0
railway_post_office,128,14,0.109375
rain,10741,242,0.0225304906433293
rainbow,2262,79,0.034924845269672856
rainforest,14141,280,0.019800579874124886
rainhill_trials,191,0,0.0
ralph_nader,209,3,0.014354066985645933
rama,432,8,0.018518518518518517
ramayana,4290,19,0.004428904428904429
ramesses_ii,1419,35,0.02466525722339676
ramsgate,341,0,0.0
ran_(film),12,0,0.0
raney_nickel,50,7,0.14
raphael,6735,16,0.0023756495916852265
rapping,957,56,0.05851619644723093
raven,326,15,0.046012269938650305
ray_of_light,31,4,0.12903225806451613
real_tennis,436,17,0.0389908256880734
recorder,293,29,0.09897610921501707
recycling,2143,33,0.015398973401773215
red_dwarf,1355,52,0.03837638376383764
red_giant,6167,37,0.005999675693205773
red_kite,54,8,0.14814814814814814
red_panda,67,0,0.0
red_rain_in_kerala,23,5,0.21739130434782608
red_sea,12709,117,0.009206074435439452
redshift,1830,24,0.013114754098360656
redwing,1576,5,0.0031725888324873096
redwood_national_and_state_parks,1608,44,0.02736318407960199
reed_warbler,43,0,0.0
refining,179,0,0.0
refrigerator_car,134,10,0.07462686567164178
regent's_park,1533,24,0.015655577299412915
reggae,4632,52,0.011226252158894647
reggaeton,838,25,0.029832935560859187
religion,27641,891,0.03223472377989219
religious_society_of_friends,17701,26,0.001468843568159991
rembrandt,97,2,0.020618556701030927
renaissance,28111,519,0.018462523567286827
renaissance_music,896,48,0.05357142857142857
renminbi,1612,6,0.0037220843672456576
renormalization,449,5,0.011135857461024499
rené_descartes,3831,54,0.014095536413469069
reptile,13674,329,0.024060260348105895
republic_of_china,26144,146,0.005584455324357405
republic_of_ireland,48126,248,0.00515313967501974
republic_of_macedonia,11889,33,0.0027756749936916477
republic_of_the_congo,20287,41,0.0020209986690984372
rer,466,7,0.015021459227467811
restoration_comedy,63,3,0.047619047619047616
retina,2679,89,0.033221351250466595
retinol,266,13,0.04887218045112782
retreat_of_glaciers_since_1850,1089,39,0.03581267217630854
revolution,4187,65,0.015524241700501552
reza_shah,415,7,0.016867469879518072
rhenium,2253,11,0.004882379050155349
rhine,10402,68,0.006537204383772351
rhode_island,15982,64,0.004004505068201727
rhodium,2335,50,0.021413276231263382
rhodium(iii)_chloride,25,0,0.0
rhubarb,829,7,0.008443908323281062
rhythm_and_blues,14318,119,0.008311216650370164
rice,28535,192,0.006728578938146136
richard_feynman,5062,61,0.012050572896088503
richard_francis_burton,3812,11,0.0028856243441762854
richard_i_of_england,5366,58,0.01080879612374208
richard_ii_of_england,916,40,0.043668122270742356
richard_iii_(play),388,6,0.015463917525773196
richard_iii_of_england,2480,59,0.02379032258064516
richard_nixon,4199,75,0.0178613955703739
richard_o'connor,18,0,0.0
richard_stallman,1397,62,0.04438081603435934
richard_wagner,5723,42,0.007338808317316093
"richmond,_virginia",1803,18,0.009983361064891847
riesling,134,9,0.06716417910447761
right_whale,725,3,0.004137931034482759
ringed_plover,5,0,0.0
rio_de_janeiro,5306,65,0.012250282698831511
rio_tinto_group,11,0,0.0
river,13694,393,0.0286987001606543
river_severn,5691,45,0.00790722192936215
river_thames,12780,107,0.00837245696400626
riyadh,2788,8,0.0028694404591104736
rms_titanic,2305,32,0.01388286334056399
roald_amundsen,310,11,0.035483870967741936
"robert_baden-powell,_1st_baron_baden-powell",138,12,0.08695652173913043
robert_boyle,3940,36,0.009137055837563452
"robert_gascoyne-cecil,_3rd_marquess_of_salisbury",706,3,0.00424929178470255
robert_oppenheimer,302,10,0.033112582781456956
robert_owen,1066,5,0.004690431519699813
robert_peel,1224,9,0.007352941176470588
robert_schumann,3348,12,0.0035842293906810036
robert_stephenson,126,3,0.023809523809523808
robinson_crusoe,300,21,0.07
roche_limit,648,4,0.006172839506172839
rock_of_gibraltar,66,20,0.30303030303030304
rock_pigeon,1870,33,0.01764705882352941
rockall,3766,7,0.0018587360594795538
rocky_mountains,17838,216,0.012108980827447022
rococo,753,11,0.014608233731739707
roentgenium,2152,27,0.01254646840148699
roman_britain,9847,110,0.01117091499949223
roman_catholic_church,26508,699,0.02636939791760978
roman_empire,36801,920,0.02499932067063395
roman_greece,2047,18,0.008793356130923302
roman_law,5556,24,0.004319654427645789
roman_mythology,6445,348,0.053995345228859584
roman_road,923,17,0.018418201516793065
roman_villa,927,12,0.012944983818770227
romania,29543,105,0.003554141420979589
romanticism,9419,148,0.015712920692217858
rome,32052,598,0.018657182079121426
romeo_and_juliet,369,30,0.08130081300813008
romulus_augustus,1824,35,0.01918859649122807
ronald_reagan,6332,150,0.023689197725837018
rook_(bird),84,2,0.023809523809523808
rosa_parks,155,11,0.07096774193548387
rose-ringed_parakeet,82,7,0.08536585365853659
rosemary,424,8,0.018867924528301886
rosetta_stone,853,25,0.029308323563892145
rot13,5,0,0.0
rotterdam,6042,30,0.004965243296921549
rowan_williams,976,18,0.018442622950819672
royal_air_force,11040,90,0.008152173913043478
royal_dutch_shell,681,7,0.010279001468428781
royal_geographical_society,293,6,0.020477815699658702
royal_marines,6500,27,0.004153846153846154
royal_national_theatre,135,8,0.05925925925925926
royal_navy,24467,153,0.0062533207994441495
royal_parks_of_london,1352,18,0.013313609467455622
rss_(file_format),212,7,0.0330188679245283
rubidium,2987,29,0.009708737864077669
rubik's_cube,151,5,0.033112582781456956
rudolf_vrba,0,0,
rudyard_kipling,5169,25,0.004836525440123815
rugby_football,13347,93,0.006967857945605754
rugby_world_cup,7373,27,0.0036620100366201004
rule_of_st_benedict,227,2,0.00881057268722467
rupee,110,5,0.045454545454545456
russia,81511,1308,0.016046913913459533
russian_constitutional_crisis_of_1993,1258,24,0.019077901430842606
russian_language,23288,259,0.01112160769495019
russian_revolution_of_1917,6685,78,0.011667913238593867
ruthenium,2725,12,0.004403669724770643
rutherford_b._hayes,1179,21,0.017811704834605598
rutherfordium,1820,18,0.00989010989010989
rwanda,9980,66,0.006613226452905812
rwandan_genocide,2026,27,0.01332675222112537
réunion,6709,4,0.0005962140408406618
safflower,1863,9,0.004830917874396135
saffron,776,45,0.05798969072164949
sahara,5025,84,0.01671641791044776
saint-pierre_and_miquelon,16616,6,0.0003610977371208474
saint_helena,13716,9,0.0006561679790026247
saint_joan_(play),28,0,0.0
saint_kitts_and_nevis,18282,4,0.0002187944426211574
saint_lawrence_seaway,1585,11,0.00694006309148265
saint_lucia,19218,14,0.0007284837131855552
saint_petersburg,5734,77,0.013428671084757586
saint_vincent_and_the_grenadines,18583,6,0.00032287574665016414
sakurajima,493,7,0.014198782961460446
saladin,1607,18,0.01120099564405725
salford,285,6,0.021052631578947368
salsa_music,2017,145,0.07188894397620228
salt,8743,198,0.022646688779595105
"salt_lake_city,_utah",1380,34,0.02463768115942029
saltasaurus,794,7,0.008816120906801008
salvador_dalí,866,11,0.012702078521939953
samarium,1911,6,0.0031397174254317113
samoa,4159,18,0.004327963452753066
samuel_beckett,1133,19,0.01676963812886143
samuel_taylor_coleridge,7378,25,0.0033884521550555705
san_diegan,152,2,0.013157894736842105
san_diego_and_arizona_railway,13,0,0.0
san_diego_electric_railway,11,0,0.0
"san_francisco,_california",19790,87,0.004396159676604346
"san_jose,_california",2213,50,0.022593764121102575
san_marino,11565,15,0.0012970168612191958
sand,3709,86,0.023186842814774872
sand_art_and_play,216,8,0.037037037037037035
sandringham_house,741,0,0.0
sandy_koufax,27,7,0.25925925925925924
sanskrit,13229,106,0.00801269937259052
sanssouci,31,0,0.0
santa_claus,652,14,0.02147239263803681
"santiago,_chile",2482,9,0.0036261079774375505
santorini,1329,4,0.0030097817908201654
sarajevo,7484,19,0.0025387493319080703
sardar_vallabhbhai_patel,93,10,0.10752688172043011
sassanid_empire,1506,17,0.011288180610889775
saturn,3961,59,0.014895228477657157
saturn_v,732,99,0.13524590163934427
saudi_arabia,16208,172,0.010612043435340572
saurischia,3380,52,0.015384615384615385
sauropodomorpha,983,38,0.038657171922685654
sauroposeidon,825,5,0.006060606060606061
saxophone,1430,31,0.021678321678321677
scandium,2005,16,0.00798004987531172
scattered_disc,1625,8,0.004923076923076923
scelidosaurus,47,5,0.10638297872340426
scent_of_a_woman,56,0,0.0
scheme_programming_language,301,22,0.07308970099667775
schizophrenia,4608,52,0.011284722222222222
schrödinger_equation,2183,25,0.011452130096197893
science,29294,1880,0.06417696456612275
scientific_classification,32795,487,0.014849824668394572
scooby-doo,313,18,0.05750798722044728
scotland,44343,1102,0.02485172406016733
scotland_in_the_high_middle_ages,1053,12,0.011396011396011397
scots_language,14001,49,0.0034997500178558676
scottish_episcopal_church,1696,12,0.007075471698113208
scottish_gaelic_language,8266,43,0.005202032421969514
scottish_highlands,7255,50,0.006891798759476223
scottish_mythology,195,18,0.09230769230769231
scouting,585,14,0.023931623931623933
scramble_for_africa,6647,29,0.004362870467880246
screw,1276,24,0.018808777429467086
scrooge_mcduck,182,6,0.03296703296703297
sculpture,6051,76,0.012559907453313502
scurvy,7148,94,0.01315053161723559
sea,9129,358,0.0392156862745098
sea_level_rise,1036,40,0.03861003861003861
sea_of_galilee,1917,21,0.010954616588419406
seaborgium,1816,11,0.006057268722466961
sean_connery,350,25,0.07142857142857142
season,12614,124,0.009830347233232915
"seattle,_washington",15983,112,0.007007445410748921
seawater,2807,151,0.053794086213038834
second_boer_war,4564,38,0.008326029798422436
second_congo_war,5541,13,0.002346146904890814
second_crusade,587,21,0.03577512776831346
seed,8317,689,0.08284237104725262
seinfeld,975,19,0.019487179487179488
selena,5,0,0.0
selenium,4499,29,0.0064458768615247835
semiconductor,4867,129,0.026505033901787548
semiconductor_device,1143,45,0.03937007874015748
senate_of_canada,123,7,0.056910569105691054
senegal,24919,41,0.0016453308720253623
senufo_languages,1040,0,0.0
seoul,7610,27,0.00354796320630749
separation_of_powers_under_the_united_states_constitution,162,0,0.0
"september_11,_2001_attacks",18295,215,0.011751844766329598
sequence_alignment,792,12,0.015151515151515152
sequoia,14375,34,0.0023652173913043476
serbia,18388,75,0.00407874700891886
serbia_and_montenegro,187,18,0.0962566844919786
serenity_(film),221,2,0.00904977375565611
sermon_on_the_mount,2061,15,0.00727802037845706
sesame,788,6,0.007614213197969543
sesame_street,128,5,0.0390625
set,2761,32,0.011590003621876132
severn_crossing,48,3,0.0625
seychelles,8527,25,0.002931863492435792
sgt._pepper's_lonely_hearts_club_band,610,14,0.022950819672131147
shackleton_(crater),717,9,0.012552301255230125
shaka,751,12,0.015978695073235686
shanghai,7476,49,0.006554307116104869
shark,2286,465,0.20341207349081364
sheffield,5421,21,0.00387382401770891
sheikh_mujibur_rahman,63,7,0.1111111111111111
shelduck,116,11,0.09482758620689655
shenzhou_6,880,21,0.023863636363636365
shenzhou_spacecraft,23,11,0.4782608695652174
shetland,2772,27,0.00974025974025974
shielded_metal_arc_welding,93,5,0.053763440860215055
shining_path,1519,6,0.003949967083607637
shinto,5592,32,0.005722460658082976
ship,6355,114,0.01793863099921322
shoe_polish,103,1,0.009708737864077669
short-beaked_echidna,15,0,0.0
shoshone_national_forest,49,0,0.0
shrine_of_remembrance,63,4,0.06349206349206349
shroud_of_turin,1164,16,0.013745704467353952
sichuan_pepper,297,7,0.02356902356902357
sickle-cell_disease,196,29,0.14795918367346939
siege,1784,58,0.032511210762331835
siege_of_antioch,103,4,0.038834951456310676
sierra_leone,24926,44,0.00176522506619594
sigmund_freud,6332,88,0.013897662665824383
sikhism,35465,31,0.0008741012265613986
sikkim,2740,20,0.0072992700729927005
silent_film,1348,80,0.05934718100890208
silicon,12678,114,0.008991954566966399
silurian,3306,7,0.002117362371445856
silver,10580,89,0.008412098298676748
simcity,395,11,0.027848101265822784
simón_bolívar,2113,12,0.005679129200189304
sinclair_research_ltd,209,3,0.014354066985645933
singapore,29785,50,0.0016786973308712439
sirius,621,17,0.027375201288244767
sistine_chapel_ceiling,55,9,0.16363636363636364
sitting_bull,723,3,0.004149377593360996
ska,503,18,0.03578528827037773
skiing,3712,64,0.017241379310344827
skylark,140,7,0.05
skåneland,401,1,0.0024937655860349127
slavery,13318,259,0.01944736446913951
slavic_mythology,56,2,0.03571428571428571
sleep,5585,124,0.022202327663384064
slovakia,28001,46,0.0016427984714831613
slovenia,17688,47,0.0026571687019448214
smallpox,5520,74,0.013405797101449275
smog,1045,51,0.04880382775119617
snow,12062,167,0.013845133477035318
snow_goose,330,16,0.048484848484848485
snowball_earth,5167,27,0.0052254693245597054
snowdonia,364,11,0.03021978021978022
snowdonia_national_park,28,0,0.0
snowy_owl,1572,5,0.0031806615776081423
social_anxiety,49,0,0.0
social_capital,113,5,0.04424778761061947
social_contract_(malaysia),40,4,0.1
socialism,17264,157,0.009094068582020389
society,14316,437,0.030525286392847163
society_of_merchant_venturers,47,0,0.0
sociocultural_evolution,115,6,0.05217391304347826
sociology,9911,143,0.014428412874583796
socrates,3300,94,0.028484848484848484
soddo_language,186,4,0.021505376344086023
sodium,9193,153,0.016643098009354942
sodium_hydroxide,1332,30,0.02252252252252252
sodium_sulfate,105,5,0.047619047619047616
soil,14613,357,0.024430301786080886
soil_moisture,46,4,0.08695652173913043
soil_ph,3,0,0.0
soil_profile,398,35,0.08793969849246232
soil_salination,2303,21,0.00911854103343465
soil_science,1028,68,0.06614785992217899
soil_structure,560,46,0.08214285714285714
soils_retrogression_and_degradation,4668,26,0.005569837189374464
solar_eclipse,7890,83,0.010519645120405577
solar_system,20439,1056,0.0516659327755761
solomon_islands,8876,51,0.005745831455610635
somalia,18181,79,0.004345195533799021
song_thrush,19,1,0.05263157894736842
sonic_the_hedgehog_(character),149,24,0.1610738255033557
sony,3703,278,0.07507426411018094
sorghum,6953,15,0.002157342154465698
sorrel,308,6,0.01948051948051948
soukous,3665,5,0.001364256480218281
sound,8690,423,0.04867663981588032
soup,1516,43,0.02836411609498681
south_africa,36876,834,0.02261633582818093
south_america,39199,1127,0.028750733437077475
south_china_sea,2990,66,0.022073578595317726
south_georgia_and_the_south_sandwich_islands,5440,13,0.0023897058823529414
south_korea,33659,97,0.002881844380403458
south_ossetia,497,6,0.012072434607645875
southampton,2975,20,0.0067226890756302525
southern_africa,13293,149,0.0112089069435041
southern_ocean,10639,86,0.00808346649121158
southern_united_states,18287,176,0.009624323289768689
soviet_union,61752,813,0.01316556548775748
soybean,5457,562,0.10298698918819864
space_exploration,5731,146,0.025475484208689583
space_invaders,187,29,0.15508021390374332
space_race,872,103,0.11811926605504587
space_shuttle_challenger,599,63,0.10517529215358931
space_shuttle_challenger_disaster,768,62,0.08072916666666667
space_shuttle_columbia,14107,137,0.00971149074927341
space_shuttle_columbia_disaster,968,40,0.04132231404958678
space_shuttle_endeavour,542,21,0.03874538745387454
space_shuttle_program,672,86,0.12797619047619047
space_station,1469,87,0.05922396187882913
space_suit,23,3,0.13043478260869565
spacecraft_propulsion,448,16,0.03571428571428571
spain,93086,773,0.008304148851599595
spanish_armada,3912,42,0.010736196319018405
spanish_conquest_of_the_inca_empire,520,18,0.03461538461538462
spanish_inquisition,4212,54,0.01282051282051282
spanish_language,56645,380,0.006708447347515226
sparrow,141,43,0.3049645390070922
sparrowhawk,74,7,0.0945945945945946
speaker_of_the_british_house_of_commons,712,20,0.028089887640449437
speaker_of_the_united_states_house_of_representatives,454,14,0.030837004405286344
special_relativity,4639,57,0.012287130847165338
speech_synthesis,287,46,0.1602787456445993
speed_of_light,6191,152,0.024551768696494912
sperm_whale,403,40,0.09925558312655088
sphere,3930,56,0.014249363867684479
spherical_aberration,498,14,0.028112449799196786
spider,3881,83,0.021386240659623808
spinosaurus,947,7,0.007391763463569166
spirit_of_the_american_doughboy,0,0,
split_infinitive,897,4,0.004459308807134894
sport,26898,468,0.017399063127370065
spring_(season),3307,36,0.010885999395222256
spring_heeled_jack,895,53,0.05921787709497207
sputnik_1,2566,120,0.04676539360872954
sputnik_2,445,26,0.058426966292134834
sputnik_program,136,20,0.14705882352941177
spyware,879,39,0.04436860068259386
squash_(sport),398,3,0.007537688442211055
sr-71_blackbird,225,3,0.013333333333333334
sri_lanka,12764,95,0.0074428078972109055
sri_lankan_civil_war,244,8,0.03278688524590164
st_paul's_cathedral,2286,31,0.013560804899387576
